Subj,Trial,OptionID,Choice,MFval,MBval,Choice2
157,6,7,0,1,14,0
157,6,8,0,0,12,0
157,6,9,0,0,1,0
157,6,10,0,0,6,0
157,6,11,0,0,2,0
157,6,12,0,0,5,0
157,6,13,0,1,13,0
157,6,14,0,0,4,0
157,7,1,0,1,3,12
157,7,2,0,1,2,0
157,7,3,0,1,9,0
157,7,4,0,1,14,0
157,7,5,0,1,12,0
157,7,6,0,0,1,0
157,7,7,0,1,8,0
157,7,8,0,0,10,0
157,7,9,0,0,13,0
157,7,10,0,0,5,0
157,7,11,0,0,7,0
157,7,12,1,0,11,0
157,7,13,0,1,4,0
157,7,14,0,0,6,0
157,8,1,1,1,11,1
157,8,2,0,1,8,0
157,8,3,0,1,14,0
157,8,4,0,1,5,0
157,8,5,0,1,6,0
157,8,6,0,0,4,0
157,8,7,0,1,7,0
157,8,8,0,0,9,0
157,8,9,0,0,1,0
157,8,10,0,0,13,0
157,8,11,0,0,3,0
157,8,12,0,0,12,0
157,8,13,0,1,10,0
157,8,14,0,0,2,0
158,1,1,0,1,14,10
158,1,2,0,0,3,0
158,1,3,0,1,12,0
158,1,4,0,1,5,0
158,1,5,0,1,2,0
158,1,6,0,0,8,0
158,1,7,0,0,9,0
158,1,8,0,0,10,0
158,1,9,0,1,4,0
158,1,10,1,1,13,0
158,1,11,0,0,11,0
158,1,12,0,1,6,0
158,1,13,0,0,7,0
158,1,14,0,0,1,0
158,2,1,0,1,13,9
158,2,2,0,0,11,0
158,2,3,0,1,8,0
158,2,4,0,1,4,0
158,2,5,0,1,1,0
158,2,6,0,0,3,0
158,2,7,0,0,14,0
158,2,8,0,0,5,0
158,2,9,1,1,12,0
158,2,10,0,1,10,0
158,2,11,0,0,6,0
158,2,12,0,1,7,0
158,2,13,0,0,2,0
158,2,14,0,0,9,0
158,3,1,1,1,14,1
158,3,2,0,0,2,0
158,3,3,0,1,3,0
158,3,4,0,1,5,0
158,3,5,0,1,4,0
158,3,6,0,0,9,0
158,3,7,0,0,13,0
158,3,8,0,0,1,0
158,3,9,0,1,7,0
158,3,10,0,1,6,0
158,3,11,0,0,11,0
158,3,12,0,1,10,0
158,3,13,0,0,12,0
158,3,14,0,0,8,0
158,4,1,0,1,13,14
158,4,2,0,0,6,0
158,4,3,0,1,1,0
158,4,4,0,1,5,0
158,4,5,0,1,3,0
158,4,6,0,0,7,0
158,4,7,0,0,10,0
158,4,8,0,0,4,0
158,4,9,0,1,2,0
158,4,10,0,1,12,0
158,4,11,0,0,8,0
158,4,12,0,1,9,0
158,4,13,0,0,11,0
158,4,14,1,0,14,0
158,5,1,0,1,9,2
158,5,2,1,0,14,0
158,5,3,0,1,11,0
158,5,4,0,1,6,0
158,5,5,0,1,2,0
158,5,6,0,0,10,0
158,5,7,0,0,4,0
158,5,8,0,0,12,0
158,5,9,0,1,1,0
158,5,10,0,1,3,0
158,5,11,0,0,5,0
158,5,12,0,1,13,0
158,5,13,0,0,7,0
158,5,14,0,0,8,0
158,6,1,0,1,11,4
158,6,2,0,0,7,0
158,6,3,0,1,8,0
158,6,4,1,1,10,0
158,6,5,0,1,3,0
158,6,6,0,0,9,0
158,6,7,0,0,14,0
158,6,8,0,0,12,0
158,6,9,0,1,1,0
158,6,10,0,1,6,0
158,6,11,0,0,2,0
158,6,12,0,1,5,0
158,6,13,0,0,13,0
158,6,14,0,0,4,0
158,7,1,0,1,3,4
158,7,2,0,0,2,0
158,7,3,0,1,9,0
158,7,4,1,1,14,0
158,7,5,0,1,12,0
158,7,6,0,0,1,0
158,7,7,0,0,8,0
158,7,8,0,0,10,0
158,7,9,0,1,13,0
158,7,10,0,1,5,0
158,7,11,0,0,7,0
158,7,12,0,1,11,0
158,7,13,0,0,4,0
158,7,14,0,0,6,0
158,8,1,0,1,11,3
158,8,2,0,0,8,0
158,8,3,1,1,14,0
158,8,4,0,1,5,0
158,8,5,0,1,6,0
158,8,6,0,0,4,0
158,8,7,0,0,7,0
158,8,8,0,0,9,0
158,8,9,0,1,1,0
158,8,10,0,1,13,0
158,8,11,0,0,3,0
158,8,12,0,1,12,0
158,8,13,0,0,10,0
158,8,14,0,0,2,0
159,1,1,0,1,14,8
159,1,2,0,1,3,0
159,1,3,0,1,12,0
159,1,4,0,0,5,0
159,1,5,0,0,2,0
159,1,6,0,0,8,0
159,1,7,0,0,9,0
159,1,8,1,1,10,0
159,1,9,0,1,4,0
159,1,10,0,0,13,0
159,1,11,0,1,11,0
159,1,12,0,0,6,0
159,1,13,0,0,7,0
159,1,14,0,1,1,0
159,2,1,0,1,13,10
159,2,2,0,1,11,0
159,2,3,0,1,8,0
159,2,4,0,0,4,0
159,2,5,0,0,1,0
159,2,6,0,0,3,0
159,2,7,0,0,14,0
159,2,8,0,1,5,0
159,2,9,0,1,12,0
159,2,10,1,0,10,0
159,2,11,0,1,6,0
159,2,12,0,0,7,0
159,2,13,0,0,2,0
159,2,14,0,1,9,0
159,3,1,0,1,14,11
159,3,2,0,1,2,0
159,3,3,0,1,3,0
159,3,4,0,0,5,0
159,3,5,0,0,4,0
159,3,6,0,0,9,0
159,3,7,0,0,13,0
159,3,8,0,1,1,0
159,3,9,0,1,7,0
159,3,10,0,0,6,0
159,3,11,1,1,11,0
159,3,12,0,0,10,0
159,3,13,0,0,12,0
159,3,14,0,1,8,0
159,4,1,0,1,13,14
159,4,2,0,1,6,0
159,4,3,0,1,1,0
159,4,4,0,0,5,0
159,4,5,0,0,3,0
159,4,6,0,0,7,0
159,4,7,0,0,10,0
159,4,8,0,1,4,0
159,4,9,0,1,2,0
159,4,10,0,0,12,0
159,4,11,0,1,8,0
159,4,12,0,0,9,0
159,4,13,0,0,11,0
159,4,14,1,1,14,0
159,5,1,0,1,9,3
159,5,2,0,1,14,0
159,5,3,1,1,11,0
159,5,4,0,0,6,0
159,5,5,0,0,2,0
159,5,6,0,0,10,0
159,5,7,0,0,4,0
159,5,8,0,1,12,0
159,5,9,0,1,1,0
159,5,10,0,0,3,0
159,5,11,0,1,5,0
159,5,12,0,0,13,0
159,5,13,0,0,7,0
159,5,14,0,1,8,0
159,6,1,0,1,11,7
159,6,2,0,1,7,0
159,6,3,0,1,8,0
159,6,4,0,0,10,0
159,6,5,0,0,3,0
159,6,6,0,0,9,0
159,6,7,1,0,14,0
159,6,8,0,1,12,0
159,6,9,0,1,1,0
159,6,10,0,0,6,0
159,6,11,0,1,2,0
159,6,12,0,0,5,0
159,6,13,0,0,13,0
159,6,14,0,1,4,0
159,7,1,0,1,3,9
159,7,2,0,1,2,0
159,7,3,0,1,9,0
159,7,4,0,0,14,0
159,7,5,0,0,12,0
159,7,6,0,0,1,0
159,7,7,0,0,8,0
159,7,8,0,1,10,0
159,7,9,1,1,13,0
159,7,10,0,0,5,0
159,7,11,0,1,7,0
159,7,12,0,0,11,0
159,7,13,0,0,4,0
159,7,14,0,1,6,0
159,8,1,0,1,11,3
159,8,2,0,1,8,0
159,8,3,1,1,14,0
159,8,4,0,0,5,0
159,8,5,0,0,6,0
159,8,6,0,0,4,0
159,8,7,0,0,7,0
159,8,8,0,1,9,0
159,8,9,0,1,1,0
159,8,10,0,0,13,0
159,8,11,0,1,3,0
159,8,12,0,0,12,0
159,8,13,0,0,10,0
159,8,14,0,1,2,0
160,1,1,0,0,14,10
160,1,2,0,0,3,0
160,1,3,0,1,12,0
160,1,4,0,0,5,0
160,1,5,0,0,2,0
160,1,6,0,1,8,0
160,1,7,0,1,9,0
160,1,8,0,1,10,0
160,1,9,0,0,4,0
160,1,10,1,1,13,0
160,1,11,0,0,11,0
160,1,12,0,1,6,0
160,1,13,0,0,7,0
160,1,14,0,1,1,0
160,2,1,0,0,13,7
160,2,2,0,0,11,0
160,2,3,0,1,8,0
160,2,4,0,0,4,0
160,2,5,0,0,1,0
160,2,6,0,1,3,0
160,2,7,1,1,14,0
160,2,8,0,1,5,0
160,2,9,0,0,12,0
160,2,10,0,1,10,0
160,2,11,0,0,6,0
160,2,12,0,1,7,0
160,2,13,0,0,2,0
160,2,14,0,1,9,0
160,3,1,0,0,14,7
160,3,2,0,0,2,0
160,3,3,0,1,3,0
160,3,4,0,0,5,0
160,3,5,0,0,4,0
160,3,6,0,1,9,0
160,3,7,1,1,13,0
160,3,8,0,1,1,0
160,3,9,0,0,7,0
160,3,10,0,1,6,0
160,3,11,0,0,11,0
160,3,12,0,1,10,0
160,3,13,0,0,12,0
160,3,14,0,1,8,0
160,4,1,0,0,13,14
160,4,2,0,0,6,0
160,4,3,0,1,1,0
160,4,4,0,0,5,0
160,4,5,0,0,3,0
160,4,6,0,1,7,0
160,4,7,0,1,10,0
160,4,8,0,1,4,0
160,4,9,0,0,2,0
160,4,10,0,1,12,0
160,4,11,0,0,8,0
160,4,12,0,1,9,0
160,4,13,0,0,11,0
160,4,14,1,1,14,0
160,5,1,0,0,9,2
160,5,2,1,0,14,0
160,5,3,0,1,11,0
160,5,4,0,0,6,0
160,5,5,0,0,2,0
160,5,6,0,1,10,0
160,5,7,0,1,4,0
160,5,8,0,1,12,0
160,5,9,0,0,1,0
160,5,10,0,1,3,0
160,5,11,0,0,5,0
160,5,12,0,1,13,0
160,5,13,0,0,7,0
160,5,14,0,1,8,0
160,6,1,0,0,11,13
160,6,2,0,0,7,0
160,6,3,0,1,8,0
160,6,4,0,0,10,0
160,6,5,0,0,3,0
160,6,6,0,1,9,0
160,6,7,0,1,14,0
160,6,8,0,1,12,0
160,6,9,0,0,1,0
160,6,10,0,1,6,0
160,6,11,0,0,2,0
160,6,12,0,1,5,0
160,6,13,1,0,13,0
160,6,14,0,1,4,0
160,7,1,0,0,3,3
160,7,2,0,0,2,0
160,7,3,1,1,9,0
160,7,4,0,0,14,0
160,7,5,0,0,12,0
160,7,6,0,1,1,0
160,7,7,0,1,8,0
160,7,8,0,1,10,0
160,7,9,0,0,13,0
160,7,10,0,1,5,0
160,7,11,0,0,7,0
160,7,12,0,1,11,0
160,7,13,0,0,4,0
160,7,14,0,1,6,0
160,8,1,1,0,11,1
160,8,2,0,0,8,0
160,8,3,0,1,14,0
160,8,4,0,0,5,0
160,8,5,0,0,6,0
160,8,6,0,1,4,0
160,8,7,0,1,7,0
160,8,8,0,1,9,0
160,8,9,0,0,1,0
160,8,10,0,1,13,0
160,8,11,0,0,3,0
160,8,12,0,1,12,0
160,8,13,0,0,10,0
160,8,14,0,1,2,0
161,1,1,1,1,14,1
161,1,2,0,0,3,0
161,1,3,0,1,12,0
161,1,4,0,1,5,0
161,1,5,0,1,2,0
161,1,6,0,0,8,0
161,1,7,0,0,9,0
161,1,8,0,0,10,0
161,1,9,0,0,4,0
161,1,10,0,1,13,0
161,1,11,0,0,11,0
161,1,12,0,1,6,0
161,1,13,0,0,7,0
161,1,14,0,1,1,0
161,2,1,0,1,13,7
161,2,2,0,0,11,0
161,2,3,0,1,8,0
161,2,4,0,1,4,0
161,2,5,0,1,1,0
161,2,6,0,0,3,0
161,2,7,1,0,14,0
161,2,8,0,0,5,0
161,2,9,0,0,12,0
161,2,10,0,1,10,0
161,2,11,0,0,6,0
161,2,12,0,1,7,0
161,2,13,0,0,2,0
161,2,14,0,1,9,0
161,3,1,0,1,14,7
161,3,2,0,0,2,0
161,3,3,0,1,3,0
161,3,4,0,1,5,0
161,3,5,0,1,4,0
161,3,6,0,0,9,0
161,3,7,1,0,13,0
161,3,8,0,0,1,0
161,3,9,0,0,7,0
161,3,10,0,1,6,0
161,3,11,0,0,11,0
161,3,12,0,1,10,0
161,3,13,0,0,12,0
161,3,14,0,1,8,0
161,4,1,0,1,13,7
161,4,2,0,0,6,0
161,4,3,0,1,1,0
161,4,4,0,1,5,0
161,4,5,0,1,3,0
161,4,6,0,0,7,0
161,4,7,1,0,10,0
161,4,8,0,0,4,0
161,4,9,0,0,2,0
161,4,10,0,1,12,0
161,4,11,0,0,8,0
161,4,12,0,1,9,0
161,4,13,0,0,11,0
161,4,14,0,1,14,0
161,5,1,0,1,9,14
161,5,2,0,0,14,0
161,5,3,0,1,11,0
161,5,4,0,1,6,0
161,5,5,0,1,2,0
161,5,6,0,0,10,0
161,5,7,0,0,4,0
161,5,8,0,0,12,0
161,5,9,0,0,1,0
161,5,10,0,1,3,0
161,5,11,0,0,5,0
161,5,12,0,1,13,0
161,5,13,0,0,7,0
161,5,14,1,1,8,0
161,6,1,0,1,11,8
161,6,2,0,0,7,0
161,6,3,0,1,8,0
161,6,4,0,1,10,0
161,6,5,0,1,3,0
161,6,6,0,0,9,0
161,6,7,0,0,14,0
161,6,8,1,0,12,0
161,6,9,0,0,1,0
161,6,10,0,1,6,0
161,6,11,0,0,2,0
161,6,12,0,1,5,0
161,6,13,0,0,13,0
161,6,14,0,1,4,0
161,7,1,0,1,3,4
161,7,2,0,0,2,0
161,7,3,0,1,9,0
161,7,4,1,1,14,0
161,7,5,0,1,12,0
161,7,6,0,0,1,0
161,7,7,0,0,8,0
161,7,8,0,0,10,0
161,7,9,0,0,13,0
161,7,10,0,1,5,0
161,7,11,0,0,7,0
161,7,12,0,1,11,0
161,7,13,0,0,4,0
161,7,14,0,1,6,0
161,8,1,0,1,11,10
161,8,2,0,0,8,0
161,8,3,0,1,14,0
161,8,4,0,1,5,0
161,8,5,0,1,6,0
161,8,6,0,0,4,0
161,8,7,0,0,7,0
161,8,8,0,0,9,0
161,8,9,0,0,1,0
161,8,10,1,1,13,0
161,8,11,0,0,3,0
161,8,12,0,1,12,0
161,8,13,0,0,10,0
161,8,14,0,1,2,0
162,1,1,1,1,14,1
162,1,2,0,1,3,0
162,1,3,0,0,12,0
162,1,4,0,1,5,0
162,1,5,0,0,2,0
162,1,6,0,0,8,0
162,1,7,0,1,9,0
162,1,8,0,0,10,0
162,1,9,0,0,4,0
162,1,10,0,1,13,0
162,1,11,0,0,11,0
162,1,12,0,1,6,0
162,1,13,0,1,7,0
162,1,14,0,0,1,0
162,2,1,0,1,13,7
162,2,2,0,1,11,0
162,2,3,0,0,8,0
162,2,4,0,1,4,0
162,2,5,0,0,1,0
162,2,6,0,0,3,0
162,2,7,1,1,14,0
162,2,8,0,0,5,0
162,2,9,0,0,12,0
162,2,10,0,1,10,0
162,2,11,0,0,6,0
162,2,12,0,1,7,0
162,2,13,0,1,2,0
162,2,14,0,0,9,0
162,3,1,0,1,14,12
162,3,2,0,1,2,0
162,3,3,0,0,3,0
162,3,4,0,1,5,0
162,3,5,0,0,4,0
162,3,6,0,0,9,0
162,3,7,0,1,13,0
162,3,8,0,0,1,0
162,3,9,0,0,7,0
162,3,10,0,1,6,0
162,3,11,0,0,11,0
162,3,12,1,1,10,0
162,3,13,0,1,12,0
162,3,14,0,0,8,0
162,4,1,0,1,13,10
162,4,2,0,1,6,0
162,4,3,0,0,1,0
162,4,4,0,1,5,0
162,4,5,0,0,3,0
162,4,6,0,0,7,0
162,4,7,0,1,10,0
162,4,8,0,0,4,0
162,4,9,0,0,2,0
162,4,10,1,1,12,0
162,4,11,0,0,8,0
162,4,12,0,1,9,0
162,4,13,0,1,11,0
162,4,14,0,0,14,0
162,5,1,0,1,9,2
162,5,2,1,1,14,0
162,5,3,0,0,11,0
162,5,4,0,1,6,0
162,5,5,0,0,2,0
162,5,6,0,0,10,0
162,5,7,0,1,4,0
162,5,8,0,0,12,0
162,5,9,0,0,1,0
162,5,10,0,1,3,0
162,5,11,0,0,5,0
162,5,12,0,1,13,0
162,5,13,0,1,7,0
162,5,14,0,0,8,0
162,6,1,0,1,11,7
162,6,2,0,1,7,0
162,6,3,0,0,8,0
162,6,4,0,1,10,0
162,6,5,0,0,3,0
162,6,6,0,0,9,0
162,6,7,1,1,14,0
162,6,8,0,0,12,0
162,6,9,0,0,1,0
162,6,10,0,1,6,0
162,6,11,0,0,2,0
162,6,12,0,1,5,0
162,6,13,0,1,13,0
162,6,14,0,0,4,0
162,7,1,0,1,3,4
162,7,2,0,1,2,0
162,7,3,0,0,9,0
162,7,4,1,1,14,0
162,7,5,0,0,12,0
162,7,6,0,0,1,0
162,7,7,0,1,8,0
162,7,8,0,0,10,0
162,7,9,0,0,13,0
162,7,10,0,1,5,0
162,7,11,0,0,7,0
162,7,12,0,1,11,0
162,7,13,0,1,4,0
162,7,14,0,0,6,0
162,8,1,0,1,11,13
162,8,2,0,1,8,0
162,8,3,0,0,14,0
162,8,4,0,1,5,0
162,8,5,0,0,6,0
162,8,6,0,0,4,0
162,8,7,0,1,7,0
162,8,8,0,0,9,0
162,8,9,0,0,1,0
162,8,10,0,1,13,0
162,8,11,0,0,3,0
162,8,12,0,1,12,0
162,8,13,1,1,10,0
162,8,14,0,0,2,0
163,1,1,0,0,14,10
163,1,2,0,0,3,0
163,1,3,0,1,12,0
163,1,4,0,0,5,0
163,1,5,0,1,2,0
163,1,6,0,1,8,0
163,1,7,0,0,9,0
163,1,8,0,1,10,0
163,1,9,0,1,4,0
163,1,10,1,1,13,0
163,1,11,0,0,11,0
163,1,12,0,0,6,0
163,1,13,0,1,7,0
163,1,14,0,0,1,0
163,2,1,0,0,13,7
163,2,2,0,0,11,0
163,2,3,0,1,8,0
163,2,4,0,0,4,0
163,2,5,0,1,1,0
163,2,6,0,1,3,0
163,2,7,1,0,14,0
163,2,8,0,1,5,0
163,2,9,0,1,12,0
163,2,10,0,1,10,0
163,2,11,0,0,6,0
163,2,12,0,0,7,0
163,2,13,0,1,2,0
163,2,14,0,0,9,0
163,3,1,0,0,14,7
163,3,2,0,0,2,0
163,3,3,0,1,3,0
163,3,4,0,0,5,0
163,3,5,0,1,4,0
163,3,6,0,1,9,0
163,3,7,1,0,13,0
163,3,8,0,1,1,0
163,3,9,0,1,7,0
163,3,10,0,1,6,0
163,3,11,0,0,11,0
163,3,12,0,0,10,0
163,3,13,0,1,12,0
163,3,14,0,0,8,0
163,4,1,0,0,13,11
163,4,2,0,0,6,0
163,4,3,0,1,1,0
163,4,4,0,0,5,0
163,4,5,0,1,3,0
163,4,6,0,1,7,0
163,4,7,0,0,10,0
163,4,8,0,1,4,0
163,4,9,0,1,2,0
163,4,10,0,1,12,0
163,4,11,1,0,8,0
163,4,12,0,0,9,0
163,4,13,0,1,11,0
163,4,14,0,0,14,0
163,5,1,0,0,9,8
163,5,2,0,0,14,0
163,5,3,0,1,11,0
163,5,4,0,0,6,0
163,5,5,0,1,2,0
163,5,6,0,1,10,0
163,5,7,0,0,4,0
163,5,8,1,1,12,0
163,5,9,0,1,1,0
163,5,10,0,1,3,0
163,5,11,0,0,5,0
163,5,12,0,0,13,0
163,5,13,0,1,7,0
163,5,14,0,0,8,0
163,6,1,0,0,11,10
163,6,2,0,0,7,0
163,6,3,0,1,8,0
163,6,4,0,0,10,0
163,6,5,0,1,3,0
163,6,6,0,1,9,0
163,6,7,0,0,14,0
163,6,8,0,1,12,0
163,6,9,0,1,1,0
163,6,10,1,1,6,0
163,6,11,0,0,2,0
163,6,12,0,0,5,0
163,6,13,0,1,13,0
163,6,14,0,0,4,0
163,7,1,0,0,3,4
163,7,2,0,0,2,0
163,7,3,0,1,9,0
163,7,4,1,0,14,0
163,7,5,0,1,12,0
163,7,6,0,1,1,0
163,7,7,0,0,8,0
163,7,8,0,1,10,0
163,7,9,0,1,13,0
163,7,10,0,1,5,0
163,7,11,0,0,7,0
163,7,12,0,0,11,0
163,7,13,0,1,4,0
163,7,14,0,0,6,0
163,8,1,0,0,11,12
163,8,2,0,0,8,0
163,8,3,0,1,14,0
163,8,4,0,0,5,0
163,8,5,0,1,6,0
163,8,6,0,1,4,0
163,8,7,0,0,7,0
163,8,8,0,1,9,0
163,8,9,0,1,1,0
163,8,10,0,1,13,0
163,8,11,0,0,3,0
163,8,12,1,0,12,0
163,8,13,0,1,10,0
163,8,14,0,0,2,0
164,1,1,1,0,14,1
164,1,2,0,1,3,0
164,1,3,0,1,12,0
164,1,4,0,1,5,0
164,1,5,0,0,2,0
164,1,6,0,1,8,0
164,1,7,0,0,9,0
164,1,8,0,0,10,0
164,1,9,0,0,4,0
164,1,10,0,1,13,0
164,1,11,0,0,11,0
164,1,12,0,1,6,0
164,1,13,0,0,7,0
164,1,14,0,1,1,0
164,2,1,0,0,13,7
164,2,2,0,1,11,0
164,2,3,0,1,8,0
164,2,4,0,1,4,0
164,2,5,0,0,1,0
164,2,6,0,1,3,0
164,2,7,1,0,14,0
164,2,8,0,0,5,0
164,2,9,0,0,12,0
164,2,10,0,1,10,0
164,2,11,0,0,6,0
164,2,12,0,1,7,0
164,2,13,0,0,2,0
164,2,14,0,1,9,0
164,3,1,0,0,14,9
164,3,2,0,1,2,0
164,3,3,0,1,3,0
164,3,4,0,1,5,0
164,3,5,0,0,4,0
164,3,6,0,1,9,0
164,3,7,0,0,13,0
164,3,8,0,0,1,0
164,3,9,1,0,7,0
164,3,10,0,1,6,0
164,3,11,0,0,11,0
164,3,12,0,1,10,0
164,3,13,0,0,12,0
164,3,14,0,1,8,0
164,4,1,0,0,13,7
164,4,2,0,1,6,0
164,4,3,0,1,1,0
164,4,4,0,1,5,0
164,4,5,0,0,3,0
164,4,6,0,1,7,0
164,4,7,1,0,10,0
164,4,8,0,0,4,0
164,4,9,0,0,2,0
164,4,10,0,1,12,0
164,4,11,0,0,8,0
164,4,12,0,1,9,0
164,4,13,0,0,11,0
164,4,14,0,1,14,0
164,5,1,0,0,9,2
164,5,2,1,1,14,0
164,5,3,0,1,11,0
164,5,4,0,1,6,0
164,5,5,0,0,2,0
164,5,6,0,1,10,0
164,5,7,0,0,4,0
164,5,8,0,0,12,0
164,5,9,0,0,1,0
164,5,10,0,1,3,0
164,5,11,0,0,5,0
164,5,12,0,1,13,0
164,5,13,0,0,7,0
164,5,14,0,1,8,0
164,6,1,0,0,11,8
164,6,2,0,1,7,0
164,6,3,0,1,8,0
164,6,4,0,1,10,0
164,6,5,0,0,3,0
164,6,6,0,1,9,0
164,6,7,0,0,14,0
164,6,8,1,0,12,0
164,6,9,0,0,1,0
164,6,10,0,1,6,0
164,6,11,0,0,2,0
164,6,12,0,1,5,0
164,6,13,0,0,13,0
164,6,14,0,1,4,0
164,7,1,0,0,3,9
164,7,2,0,1,2,0
164,7,3,0,1,9,0
164,7,4,0,1,14,0
164,7,5,0,0,12,0
164,7,6,0,1,1,0
164,7,7,0,0,8,0
164,7,8,0,0,10,0
164,7,9,1,0,13,0
164,7,10,0,1,5,0
164,7,11,0,0,7,0
164,7,12,0,1,11,0
164,7,13,0,0,4,0
164,7,14,0,1,6,0
164,8,1,0,0,11,10
164,8,2,0,1,8,0
164,8,3,0,1,14,0
164,8,4,0,1,5,0
164,8,5,0,0,6,0
164,8,6,0,1,4,0
164,8,7,0,0,7,0
164,8,8,0,0,9,0
164,8,9,0,0,1,0
164,8,10,1,1,13,0
164,8,11,0,0,3,0
164,8,12,0,1,12,0
164,8,13,0,0,10,0
164,8,14,0,1,2,0
165,1,1,0,1,14,14
165,1,2,0,0,3,0
165,1,3,0,1,12,0
165,1,4,0,0,5,0
165,1,5,0,1,2,0
165,1,6,0,1,8,0
165,1,7,0,0,9,0
165,1,8,0,1,10,0
165,1,9,0,0,4,0
165,1,10,0,1,13,0
165,1,11,0,0,11,0
165,1,12,0,0,6,0
165,1,13,0,0,7,0
165,1,14,1,1,1,0
165,2,1,0,1,13,5
165,2,2,0,0,11,0
165,2,3,0,1,8,0
165,2,4,0,0,4,0
165,2,5,1,1,1,0
165,2,6,0,1,3,0
165,2,7,0,0,14,0
165,2,8,0,1,5,0
165,2,9,0,0,12,0
165,2,10,0,1,10,0
165,2,11,0,0,6,0
165,2,12,0,0,7,0
165,2,13,0,0,2,0
165,2,14,0,1,9,0
165,3,1,0,1,14,6
165,3,2,0,0,2,0
165,3,3,0,1,3,0
165,3,4,0,0,5,0
165,3,5,0,1,4,0
165,3,6,1,1,9,0
165,3,7,0,0,13,0
165,3,8,0,1,1,0
165,3,9,0,0,7,0
165,3,10,0,1,6,0
165,3,11,0,0,11,0
165,3,12,0,0,10,0
165,3,13,0,0,12,0
165,3,14,0,1,8,0
165,4,1,0,1,13,5
165,4,2,0,0,6,0
165,4,3,0,1,1,0
165,4,4,0,0,5,0
165,4,5,1,1,3,0
165,4,6,0,1,7,0
165,4,7,0,0,10,0
165,4,8,0,1,4,0
165,4,9,0,0,2,0
165,4,10,0,1,12,0
165,4,11,0,0,8,0
165,4,12,0,0,9,0
165,4,13,0,0,11,0
165,4,14,0,1,14,0
165,5,1,0,1,9,4
165,5,2,0,0,14,0
165,5,3,0,1,11,0
165,5,4,1,0,6,0
165,5,5,0,1,2,0
165,5,6,0,1,10,0
165,5,7,0,0,4,0
165,5,8,0,1,12,0
165,5,9,0,0,1,0
165,5,10,0,1,3,0
165,5,11,0,0,5,0
165,5,12,0,0,13,0
165,5,13,0,0,7,0
165,5,14,0,1,8,0
165,6,1,0,1,11,14
165,6,2,0,0,7,0
165,6,3,0,1,8,0
165,6,4,0,0,10,0
165,6,5,0,1,3,0
165,6,6,0,1,9,0
165,6,7,0,0,14,0
165,6,8,0,1,12,0
165,6,9,0,0,1,0
165,6,10,0,1,6,0
165,6,11,0,0,2,0
165,6,12,0,0,5,0
165,6,13,0,0,13,0
165,6,14,1,1,4,0
165,7,1,0,1,3,3
165,7,2,0,0,2,0
165,7,3,1,1,9,0
165,7,4,0,0,14,0
165,7,5,0,1,12,0
165,7,6,0,1,1,0
165,7,7,0,0,8,0
165,7,8,0,1,10,0
165,7,9,0,0,13,0
165,7,10,0,1,5,0
165,7,11,0,0,7,0
165,7,12,0,0,11,0
165,7,13,0,0,4,0
165,7,14,0,1,6,0
165,8,1,0,1,11,8
165,8,2,0,0,8,0
165,8,3,0,1,14,0
165,8,4,0,0,5,0
165,8,5,0,1,6,0
165,8,6,0,1,4,0
165,8,7,0,0,7,0
165,8,8,1,1,9,0
165,8,9,0,0,1,0
165,8,10,0,1,13,0
165,8,11,0,0,3,0
165,8,12,0,0,12,0
165,8,13,0,0,10,0
165,8,14,0,1,2,0
166,1,1,0,0,14,8
166,1,2,0,0,3,0
166,1,3,0,1,12,0
166,1,4,0,1,5,0
166,1,5,0,1,2,0
166,1,6,0,0,8,0
166,1,7,0,1,9,0
166,1,8,1,1,10,0
166,1,9,0,1,4,0
166,1,10,0,0,13,0
166,1,11,0,0,11,0
166,1,12,0,0,6,0
166,1,13,0,0,7,0
166,1,14,0,1,1,0
166,2,1,0,0,13,14
166,2,2,0,0,11,0
166,2,3,0,1,8,0
166,2,4,0,1,4,0
166,2,5,0,1,1,0
166,2,6,0,0,3,0
166,2,7,0,1,14,0
166,2,8,0,1,5,0
166,2,9,0,1,12,0
166,2,10,0,0,10,0
166,2,11,0,0,6,0
166,2,12,0,0,7,0
166,2,13,0,0,2,0
166,2,14,1,1,9,0
166,3,1,0,0,14,6
166,3,2,0,0,2,0
166,3,3,0,1,3,0
166,3,4,0,1,5,0
166,3,5,0,1,4,0
166,3,6,1,0,9,0
166,3,7,0,1,13,0
166,3,8,0,1,1,0
166,3,9,0,1,7,0
166,3,10,0,0,6,0
166,3,11,0,0,11,0
166,3,12,0,0,10,0
166,3,13,0,0,12,0
166,3,14,0,1,8,0
166,4,1,0,0,13,14
166,4,2,0,0,6,0
166,4,3,0,1,1,0
166,4,4,0,1,5,0
166,4,5,0,1,3,0
166,4,6,0,0,7,0
166,4,7,0,1,10,0
166,4,8,0,1,4,0
166,4,9,0,1,2,0
166,4,10,0,0,12,0
166,4,11,0,0,8,0
166,4,12,0,0,9,0
166,4,13,0,0,11,0
166,4,14,1,1,14,0
166,5,1,0,0,9,12
166,5,2,0,0,14,0
166,5,3,0,1,11,0
166,5,4,0,1,6,0
166,5,5,0,1,2,0
166,5,6,0,0,10,0
166,5,7,0,1,4,0
166,5,8,0,1,12,0
166,5,9,0,1,1,0
